invert_x,norm_row_y,head,soilMUSYM,soilkSat_1,soilOM_R_1
96,35,473.647,,0,0
97,35,473.4673,,0,0
98,35,473.2827,,0,0
99,35,473.0872,,0,0
100,35,472.8905,,0,0
101,35,472.6851,,0,0
102,35,472.4655,,0,0
103,35,472.2282,,0,0
104,35,471.9814,,0,0
105,35,471.7192,,0,0
106,35,471.4347,,0,0
107,35,471.1345,,0,0
108,35,470.8159,,0,0
0,34,484.6001,,0,0
1,34,484.6583,,0,0
2,34,484.6788,,0,0
3,34,484.6876,,0,0
4,34,484.6926,,0,0
5,34,484.6961,,0,0
6,34,484.6971,,0,0
7,34,484.6985,,0,0
8,34,484.7033,,0,0
9,34,484.7177,,0,0
10,34,484.74,,0,0
11,34,484.7397,,0,0
12,34,484.718,,0,0
13,34,484.6781,,0,0
14,34,484.6088,,0,0
15,34,484.5497,,0,0
16,34,484.4944,,0,0
17,34,484.4426,,0,0
18,34,484.3933,,0,0
19,34,484.3445,,0,0
20,34,484.2957,,0,0
21,34,484.2452,,0,0
22,34,484.1932,,0,0
23,34,484.1381,,0,0
24,34,484.0794,,0,0
25,34,484.015,,0,0
26,34,483.9449,,0,0
27,34,483.8694,,0,0
28,34,483.7872,,0,0
29,34,483.7013,,0,0
30,34,483.6093,,0,0
31,34,483.5111,,0,0
32,34,483.4064,,0,0
33,34,483.2947,,0,0
34,34,483.1749,,0,0
35,34,483.0483,,0,0
36,34,482.9149,,0,0
37,34,482.7757,,0,0
38,34,482.6317,,0,0
39,34,482.4844,,0,0
40,34,482.3364,,0,0
41,34,482.1832,,0,0
42,34,482.022,,0,0
43,34,481.8448,,0,0
44,34,481.6618,,0,0
45,34,481.4753,,0,0
46,34,481.2994,,0,0
47,34,481.1372,,0,0
48,34,480.9664,,0,0
49,34,480.7787,,0,0
50,34,480.5746,,0,0
51,34,480.3545,,0,0
52,34,480.112,,0,0
53,34,479.8677,,0,0
54,34,479.6375,,0,0
55,34,479.3328,,0,0
56,34,478.5913,,0,0
57,34,479.042,,0,0
58,34,479.118,,0,0
59,34,479.0846,,0,0
60,34,479.0103,,0,0
61,34,478.9128,,0,0
62,34,478.7925,,0,0
63,34,478.6577,,0,0
64,34,478.5042,,0,0
65,34,478.2597,,0,0
66,34,477.993,,0,0
67,34,477.6841,,0,0
68,34,477.3921,,0,0
69,34,477.1573,,0,0
70,34,476.9338,,0,0
71,34,476.7532,,0,0
72,34,476.5963,,0,0
73,34,476.4518,,0,0
74,34,476.3147,,0,0
75,34,476.1851,,0,0
76,34,476.0625,,0,0
77,34,475.9441,,0,0
78,34,475.8313,,0,0
79,34,475.7201,,0,0
80,34,475.6116,,0,0
81,34,475.5076,,0,0
82,34,475.4032,,0,0
83,34,475.2947,,0,0
84,34,475.1819,,0,0
85,34,475.0658,,0,0
86,34,474.9471,,0,0
87,34,474.8238,,0,0
88,34,474.6956,,0,0
89,34,474.5622,,0,0
90,34,474.4227,,0,0
91,34,474.2777,,0,0
92,34,474.127,,0,0
93,34,473.9696,,0,0
94,34,473.8075,,0,0
95,34,473.6383,,0,0
96,34,473.4604,,0,0
97,34,473.2791,,0,0
98,34,473.0913,,0,0
99,34,472.8907,,0,0
100,34,472.6855,,0,0
101,34,472.4727,,0,0
102,34,472.2441,,0,0
103,34,471.9982,,0,0
104,34,471.7398,,0,0
105,34,471.4671,,0,0
106,34,471.1739,,0,0
107,34,470.8662,,0,0
108,34,470.5412,,0,0
109,34,470.1964,,0,0
1,33,484.5575,,0,0
2,33,484.5698,,0,0
3,33,484.5746,,0,0
4,33,484.5768,,0,0
5,33,484.5791,,0,0
6,33,484.5824,,0,0
7,33,484.5858,,0,0
8,33,484.5928,,0,0
9,33,484.6136,,0,0
10,33,484.6486,,0,0
11,33,484.642,,0,0
12,33,484.5897,,0,0
14,33,484.4801,,0,0
15,33,484.4189,,0,0
16,33,484.3635,,0,0
17,33,484.3139,,0,0
18,33,484.267,,0,0
19,33,484.2202,,0,0
20,33,484.1753,,0,0
21,33,484.1289,,0,0
22,33,484.081,,0,0
23,33,484.0292,,0,0
24,33,483.973,,0,0
25,33,483.9108,,0,0
26,33,483.8424,,0,0
27,33,483.7681,,0,0
28,33,483.6874,,0,0
29,33,483.6024,,0,0
30,33,483.511,,0,0
31,33,483.4128,,0,0
32,33,483.3071,,0,0
33,33,483.1944,,0,0
34,33,483.0739,,0,0
35,33,482.9466,,0,0
36,33,482.8122,,0,0
37,33,482.6723,,0,0
38,33,482.527,,0,0
39,33,482.3779,,0,0
40,33,482.2279,,0,0
41,33,482.0729,,0,0
42,33,481.9088,,0,0
43,33,481.733,,0,0
44,33,481.5563,,0,0
45,33,481.377,,0,0
46,33,481.2038,,0,0
47,33,481.0385,,0,0
48,33,480.8654,,0,0
49,33,480.6751,,0,0
50,33,480.4749,,0,0
51,33,480.2697,,0,0
52,33,480.0415,,0,0
53,33,479.8141,,0,0
54,33,479.5822,,0,0
55,33,479.3349,,0,0
56,33,479.0479,,0,0
57,33,479.0214,,0,0
58,33,478.9831,,0,0
59,33,478.9148,,0,0
60,33,478.8238,,0,0
61,33,478.7169,,0,0
62,33,478.5858,,0,0
63,33,478.4369,,0,0
64,33,478.2544,,0,0
65,33,477.9896,,0,0
66,33,477.7007,,0,0
67,33,477.4296,,0,0
68,33,477.1595,,0,0
69,33,476.9187,,0,0
70,33,476.6889,,0,0
71,33,476.5205,,0,0
72,33,476.3753,,0,0
73,33,476.2364,,0,0
74,33,476.1011,,0,0
75,33,475.9778,,0,0
76,33,475.8587,,0,0
77,33,475.743,,0,0
78,33,475.6335,,0,0
79,33,475.5278,,0,0
80,33,475.4242,,0,0
81,33,475.3231,,0,0
82,33,475.2199,,0,0
83,33,475.1112,,0,0
84,33,475.0001,,0,0
86,33,474.7703,,0,0
87,33,474.6483,,0,0
88,33,474.5213,,0,0
89,33,474.389,,0,0
90,33,474.25,,0,0
91,33,474.1047,,0,0
92,33,473.9527,,0,0
93,33,473.7935,,0,0
94,33,473.6286,,0,0
95,33,473.4553,,0,0
96,33,473.2755,,0,0
97,33,473.0922,,0,0
98,33,472.9006,,0,0
100,33,472.4788,,0,0
101,33,472.2589,,0,0
102,33,472.0219,,0,0
103,33,471.7681,,0,0
104,33,471.5,,0,0
105,33,471.2184,,0,0
106,33,470.9184,,0,0
107,33,470.6034,,0,0
108,33,470.2725,,0,0
109,33,469.9234,,0,0
0,32,484.4684,,0,0
1,32,484.4639,,0,0
2,32,484.4591,,0,0
3,32,484.4568,,0,0
4,32,484.4564,,0,0
5,32,484.457,,0,0
6,32,484.4594,,0,0
7,32,484.4631,,0,0
8,32,484.4677,,0,0
9,32,484.4748,,0,0
10,32,484.4842,,0,0
11,32,484.4691,,0,0
12,32,484.4393,,0,0
13,32,484.3949,,0,0
14,32,484.338,,0,0
15,32,484.2794,,0,0
16,32,484.2202,,0,0
17,32,484.167,,0,0
18,32,484.1213,,0,0
19,32,484.0836,,0,0
20,32,484.048,,0,0
21,32,484.0082,,0,0
22,32,483.9649,,0,0
23,32,483.9177,,0,0
24,32,483.8645,,0,0
25,32,483.8048,,0,0
26,32,483.7385,,0,0
27,32,483.6653,,0,0
28,32,483.5871,,0,0
29,32,483.503,,0,0
30,32,483.4124,,0,0
31,32,483.314,,0,0
32,32,483.2075,,0,0
33,32,483.0948,,0,0
34,32,482.9736,,0,0
35,32,482.8458,,0,0
36,32,482.7106,,0,0
37,32,482.5696,,0,0
38,32,482.4235,,0,0
39,32,482.2734,,0,0
40,32,482.1226,,0,0
41,32,481.9669,,0,0
42,32,481.8028,,0,0
43,32,481.6304,,0,0
44,32,481.4589,,0,0
45,32,481.2827,,0,0
46,32,481.1094,,0,0
47,32,480.9423,,0,0
48,32,480.7689,,0,0
49,32,480.5764,,0,0
50,32,480.3772,,0,0
51,32,480.1732,,0,0
52,32,479.9659,,0,0
53,32,479.7495,,0,0
54,32,479.5292,,0,0
55,32,479.3168,,0,0
56,32,479.1152,,0,0
57,32,478.988,,0,0
58,32,478.8735,,0,0
59,32,478.7623,,0,0
60,32,478.6473,,0,0
61,32,478.5234,,0,0
62,32,478.3727,,0,0
63,32,478.2034,,0,0
64,32,477.9981,,0,0
65,32,477.7334,,0,0
67,32,477.1751,,0,0
68,32,476.9235,,0,0
69,32,476.6836,,0,0
70,32,476.4482,,0,0
71,32,476.2879,,0,0
72,32,476.1538,,0,0
73,32,476.0197,,0,0
74,32,475.8817,,0,0
75,32,475.7635,,0,0
76,32,475.6513,,0,0
77,32,475.5418,,0,0
78,32,475.4383,,0,0
79,32,475.3379,,0,0
80,32,475.2377,,0,0
81,32,475.1382,,0,0
82,32,475.0353,,0,0
83,32,474.928,,0,0
84,32,474.8198,,0,0
85,32,474.7088,,0,0
86,32,474.5934,,0,0
87,32,474.4727,,0,0
88,32,474.347,,0,0
89,32,474.2154,,0,0
90,32,474.0765,,0,0
91,32,473.9304,,0,0
92,32,473.7776,,0,0
93,32,473.6172,,0,0
94,32,473.4503,,0,0
95,32,473.2751,,0,0
96,32,473.0929,,0,0
97,32,472.9059,,0,0
98,32,472.7084,,0,0
99,32,472.4938,,0,0
100,32,472.271,,0,0
101,32,472.0441,,0,0
102,32,471.7996,,0,0
103,32,471.5377,,0,0
104,32,471.2622,,0,0
105,32,470.9718,,0,0
106,32,470.6638,,0,0
107,32,470.3416,,0,0
108,32,470.0047,,0,0
109,32,469.6506,,0,0
0,31,484.4005,,0,0
1,31,484.3628,,0,0
2,31,484.3415,,0,0
3,31,484.3306,,0,0
4,31,484.3269,,0,0
5,31,484.3274,,0,0
6,31,484.3282,,0,0
7,31,484.3317,,0,0
8,31,484.3347,,0,0
9,31,484.3321,,0,0
10,31,484.3259,,0,0
11,31,484.3136,,0,0
12,31,484.2884,,0,0
13,31,484.2468,,0,0
14,31,484.1943,,0,0
15,31,484.1356,,0,0
16,31,484.0716,,0,0
17,31,484.0112,,0,0
18,31,483.9676,,0,0
19,31,483.9413,,0,0
20,31,483.9161,,0,0
21,31,483.8847,,0,0
22,31,483.8468,,0,0
23,31,483.8046,,0,0
24,31,483.7552,,0,0
25,31,483.698,,0,0
26,31,483.6339,,0,0
27,31,483.5631,,0,0
28,31,483.4868,,0,0
29,31,483.4037,,0,0
30,31,483.3134,,0,0
32,31,483.1082,,0,0
33,31,482.9949,,0,0
34,31,482.8739,,0,0
35,31,482.7469,,0,0
36,31,482.6114,,0,0
37,31,482.4683,,0,0
38,31,482.322,,0,0
39,31,482.1717,,0,0
40,31,482.0203,,0,0
41,31,481.864,,0,0
42,31,481.7004,,0,0
43,31,481.5311,,0,0
44,31,481.363,,0,0
45,31,481.1908,,0,0
46,31,481.0186,,0,0
47,31,480.8484,,0,0
48,31,480.6741,,0,0
49,31,480.4827,,0,0
50,31,480.2843,,0,0
51,31,480.0821,,0,0
52,31,479.8779,,0,0
54,31,479.4647,,0,0
55,31,479.2654,,0,0
56,31,479.0784,,0,0
57,31,478.9168,,0,0
58,31,478.7648,,0,0
59,31,478.6209,,0,0
60,31,478.4781,,0,0
61,31,478.3321,,0,0
62,31,478.1597,,0,0
63,31,477.9665,,0,0
64,31,477.7365,,0,0
65,31,477.4679,,0,0
66,31,477.1928,,0,0
67,31,476.9425,,0,0
68,31,476.7174,,0,0
69,31,476.4716,,0,0
70,31,476.2354,,0,0
71,31,476.0703,,0,0
72,31,475.9348,,0,0
73,31,475.8013,,0,0
74,31,475.6666,,0,0
75,31,475.5541,,0,0
76,31,475.4494,,0,0
77,31,475.3449,,0,0
78,31,475.2455,,0,0
79,31,475.1481,,0,0
80,31,475.0506,,0,0
81,31,474.9532,,0,0
82,31,474.8517,,0,0
83,31,474.7471,,0,0
85,31,474.5321,,0,0
86,31,474.4178,,0,0
87,31,474.2982,,0,0
88,31,474.1732,,0,0
89,31,474.0415,,0,0
90,31,473.9024,,0,0
91,31,473.7561,,0,0
92,31,473.6027,,0,0
93,31,473.4413,,0,0
94,31,473.2718,,0,0
95,31,473.0933,,0,0
96,31,472.9089,,0,0
97,31,472.7177,,0,0
98,31,472.513,,0,0
99,31,472.2899,,0,0
100,31,472.0634,,0,0
101,31,471.8293,,0,0
102,31,471.5771,,0,0
103,31,471.3072,,0,0
104,31,471.0243,,0,0
105,31,470.7257,,0,0
106,31,470.4095,,0,0
107,31,470.0797,,0,0
108,31,469.7347,,0,0
109,31,469.3761,,0,0
0,30,484.2985,,0,0
1,30,484.2422,,0,0
2,30,484.2098,,0,0
3,30,484.1927,,0,0
4,30,484.186,,0,0
5,30,484.1859,,0,0
6,30,484.1873,,0,0
7,30,484.1911,,0,0
8,30,484.1941,,0,0
9,30,484.1904,,0,0
10,30,484.1823,,0,0
11,30,484.1683,,0,0
12,30,484.14,,0,0
13,30,484.0988,,0,0
14,30,484.0505,,0,0
15,30,483.9887,,0,0
16,30,483.9156,,0,0
17,30,483.8371,,0,0
18,30,483.8068,,0,0
19,30,483.7952,,0,0
20,30,483.7829,,0,0
21,30,483.7614,,0,0
22,30,483.7307,,0,0
23,30,483.6932,,0,0
24,30,483.6472,,0,0
25,30,483.5929,,0,0
26,30,483.5313,,0,0
27,30,483.463,,0,0
28,30,483.3881,,0,0
29,30,483.306,,0,0
30,30,483.2156,,0,0
31,30,483.1165,,0,0
32,30,483.0112,,0,0
33,30,482.8982,,0,0
34,30,482.7788,,0,0
35,30,482.6524,,0,0
36,30,482.5139,,0,0
37,30,482.369,,0,0
38,30,482.2242,,0,0
39,30,482.0746,,0,0
40,30,481.9229,,0,0
41,30,481.7664,,0,0
42,30,481.6039,,0,0
43,30,481.4371,,0,0
44,30,481.2707,,0,0
46,30,480.9286,,0,0
47,30,480.7564,,0,0
48,30,480.5803,,0,0
49,30,480.3906,,0,0
50,30,480.1925,,0,0
51,30,479.9926,,0,0
52,30,479.7913,,0,0
53,30,479.5893,,0,0
54,30,479.3907,,0,0
55,30,479.1964,,0,0
56,30,479.0059,,0,0
57,30,478.8278,,0,0
58,30,478.6596,,0,0
60,30,478.3371,,0,0
61,30,478.1683,,0,0
62,30,477.9765,,0,0
63,30,477.7689,,0,0
64,30,477.5293,,0,0
65,30,477.2688,,0,0
66,30,477.0014,,0,0
67,30,476.7482,,0,0
68,30,476.5168,,0,0
69,30,476.286,,0,0
70,30,476.0472,,0,0
71,30,475.8709,,0,0
73,30,475.5955,,0,0
74,30,475.4658,,0,0
75,30,475.3579,,0,0
76,30,475.2547,,0,0
77,30,475.1525,,0,0
78,30,475.0556,,0,0
79,30,474.9596,,0,0
80,30,474.8638,,0,0
81,30,474.7679,,0,0
82,30,474.6681,,0,0
83,30,474.5668,,0,0
84,30,474.4646,,0,0
85,30,474.3577,,0,0
86,30,474.2444,,0,0
87,30,474.1253,,0,0
88,30,474.0005,,0,0
89,30,473.8686,,0,0
90,30,473.7291,,0,0
91,30,473.5821,,0,0
92,30,473.4275,,0,0
93,30,473.265,,0,0
94,30,473.0917,,0,0
95,30,472.9101,,0,0
96,30,472.7233,,0,0
97,30,472.5277,,0,0
98,30,472.319,,0,0
99,30,472.0931,,0,0
100,30,471.8574,,0,0
101,30,471.6142,,0,0
102,30,471.3546,,0,0
103,30,471.079,,0,0
104,30,470.7887,,0,0
105,30,470.4825,,0,0
106,30,470.1581,,0,0
107,30,469.8195,,0,0
108,30,469.4678,,0,0
109,30,469.1033,,0,0
0,29,484.127,,0,0
1,29,484.0759,,0,0
2,29,484.051,,0,0
3,29,484.0379,,0,0
4,29,484.0322,,0,0
6,29,484.0395,,0,0
7,29,484.0443,,0,0
8,29,484.0487,,0,0
9,29,484.0467,,0,0
11,29,484.0258,,0,0
12,29,484.0003,,0,0
13,29,483.9595,,0,0
14,29,483.9095,,0,0
15,29,483.848,,0,0
16,29,483.7622,,0,0
17,29,483.6449,,0,0
18,29,483.63,,0,0
19,29,483.6526,,0,0
20,29,483.6537,,0,0
21,29,483.6415,,0,0
22,29,483.6177,,0,0
23,29,483.5839,,0,0
24,29,483.541,,0,0
25,29,483.4898,,0,0
26,29,483.4306,,0,0
27,29,483.3644,,0,0
28,29,483.2908,,0,0
29,29,483.2091,,0,0
30,29,483.1197,,0,0
31,29,483.0208,,0,0
32,29,482.9157,,0,0
33,29,482.8036,,0,0
34,29,482.6853,,0,0
35,29,482.5606,,0,0
36,29,482.4193,,0,0
37,29,482.2741,,0,0
38,29,482.1292,,0,0
39,29,481.9799,,0,0
40,29,481.8285,,0,0
41,29,481.672,,0,0
42,29,481.5099,,0,0
43,29,481.3444,,0,0
44,29,481.1787,,0,0
45,29,481.01,,0,0
46,29,480.8383,,0,0
47,29,480.6647,,0,0
48,29,480.4857,,0,0
49,29,480.3001,,0,0
50,29,480.1025,,0,0
51,29,479.9021,,0,0
52,29,479.7031,,0,0
53,29,479.5029,,0,0
54,29,479.3048,,0,0
55,29,479.1118,,0,0
56,29,478.9178,,0,0
58,29,478.5487,,0,0
59,29,478.3753,,0,0
60,29,478.1992,,0,0
61,29,478.0105,,0,0
62,29,477.8035,,0,0
63,29,477.5841,,0,0
64,29,477.3415,,0,0
65,29,477.0832,,0,0
66,29,476.8191,,0,0
67,29,476.5654,,0,0
68,29,476.3262,,0,0
69,29,476.0959,,0,0
70,29,475.8567,,0,0
71,29,475.6667,,0,0
72,29,475.522,,0,0
73,29,475.3877,,0,0
74,29,475.2672,,0,0
75,29,475.1624,,0,0
76,29,475.0601,,0,0
77,29,474.9599,,0,0
78,29,474.866,,0,0
79,29,474.7703,,0,0
80,29,474.6748,,0,0
81,29,474.5803,,0,0
82,29,474.4837,,0,0
83,29,474.3861,,0,0
84,29,474.2872,,0,0
85,29,474.1812,,0,0
86,29,474.0696,,0,0
87,29,473.9519,,0,0
88,29,473.8279,,0,0
89,29,473.6964,,0,0
90,29,473.5564,,0,0
91,29,473.4074,,0,0
93,29,473.0867,,0,0
94,29,472.9096,,0,0
95,29,472.726,,0,0
96,29,472.5358,,0,0
97,29,472.3364,,0,0
98,29,472.1243,,0,0
99,29,471.8929,,0,0
100,29,471.6504,,0,0
101,29,471.4003,,0,0
102,29,471.1349,,0,0
103,29,470.8531,,0,0
104,29,470.5554,,0,0
105,29,470.2405,,0,0
106,29,469.9068,,0,0
107,29,469.5593,,0,0
108,29,469.1981,,0,0
109,29,468.822,,0,0
0,28,483.9009,,0,0
1,28,483.8687,,0,0
2,28,483.8534,,0,0
3,28,483.854,,0,0
4,28,483.8603,,0,0
5,28,483.8692,,0,0
6,28,483.8822,,0,0
7,28,483.8947,,0,0
8,28,483.9004,,0,0
9,28,483.9053,,0,0
10,28,483.902,,0,0
11,28,483.8886,,0,0
12,28,483.8661,,0,0
13,28,483.8324,,0,0
14,28,483.7877,,0,0
15,28,483.7289,,0,0
16,28,483.6484,,0,0
17,28,483.5414,,0,0
18,28,483.5116,,0,0
20,28,483.5342,,0,0
21,28,483.5269,,0,0
22,28,483.5085,,0,0
23,28,483.4784,,0,0
24,28,483.4387,,0,0
25,28,483.3898,,0,0
26,28,483.3328,,0,0
27,28,483.2675,,0,0
28,28,483.1945,,0,0
29,28,483.1138,,0,0
30,28,483.0242,,0,0
31,28,482.9257,,0,0
32,28,482.8217,,0,0
33,28,482.7103,,0,0
34,28,482.5926,,0,0
35,28,482.4693,,0,0
36,28,482.3289,,0,0
37,28,482.1861,,0,0
38,28,482.0361,,0,0
39,28,481.886,,0,0
40,28,481.736,,0,0
41,28,481.5778,,0,0
42,28,481.4165,,0,0
43,28,481.252,,0,0
44,28,481.0881,,0,0
45,28,480.92,,0,0
46,28,480.7482,,0,0
47,28,480.574,,0,0
48,28,480.3937,,0,0
49,28,480.2075,,0,0
50,28,480.0136,,0,0
51,28,479.8131,,0,0
52,28,479.612,,0,0
53,28,479.4096,,0,0
54,28,479.2084,,0,0
55,28,479.0135,,0,0
56,28,478.8141,,0,0
57,28,478.6147,,0,0
58,28,478.4307,,0,0
60,28,478.0532,,0,0
61,28,477.8478,,0,0
62,28,477.6268,,0,0
63,28,477.3944,,0,0
64,28,477.1474,,0,0
65,28,476.8899,,0,0
66,28,476.6256,,0,0
67,28,476.373,,0,0
68,28,476.134,,0,0
69,28,475.9012,,0,0
70,28,475.6665,,0,0
71,28,475.4715,,0,0
72,28,475.3213,,0,0
73,28,475.1858,,0,0
74,28,475.0695,,0,0
75,28,474.9657,,0,0
76,28,474.8661,,0,0
77,28,474.7687,,0,0
78,28,474.6738,,0,0
79,28,474.5812,,0,0
80,28,474.4888,,0,0
81,28,474.397,,0,0
82,28,474.3037,,0,0
83,28,474.209,,0,0
84,28,474.1113,,0,0
85,28,474.0061,,0,0
86,28,473.8961,,0,0
87,28,473.7794,,0,0
88,28,473.6557,,0,0
89,28,473.5243,,0,0
90,28,473.3822,,0,0
91,28,473.2316,,0,0
92,28,473.0736,,0,0
93,28,472.9053,,0,0
94,28,472.7274,,0,0
95,28,472.5432,,0,0
97,28,472.147,,0,0
98,28,471.928,,0,0
99,28,471.69,,0,0
100,28,471.4472,,0,0
101,28,471.1901,,0,0
102,28,470.9184,,0,0
103,28,470.6288,,0,0
104,28,470.323,,0,0
105,28,469.9986,,0,0
106,28,469.6549,,0,0
107,28,469.2968,,0,0
108,28,468.9222,,0,0
109,28,468.5324,,0,0
2,27,483.626,,0,0
3,27,483.6232,,0,0
4,27,483.6423,,0,0
5,27,483.6737,,0,0
6,27,483.7021,,0,0
7,27,483.7296,,0,0
8,27,483.7533,,0,0
9,27,483.765,,0,0
10,27,483.7666,,0,0
11,27,483.7576,,0,0
12,27,483.7398,,0,0
13,27,483.7121,,0,0
14,27,483.6734,,0,0
15,27,483.6227,,0,0
16,27,483.5571,,0,0
17,27,483.4703,,0,0
18,27,483.4306,,0,0
19,27,483.418,,0,0
20,27,483.4255,,0,0
21,27,483.4216,,0,0
22,27,483.4067,,0,0
23,27,483.3802,,0,0
24,27,483.343,,0,0
25,27,483.2956,,0,0
26,27,483.2394,,0,0
27,27,483.1746,,0,0
28,27,483.102,,0,0
29,27,483.0215,,0,0
30,27,482.933,,0,0
31,27,482.8365,,0,0
32,27,482.7311,,0,0
33,27,482.6199,,0,0
34,27,482.5029,,0,0
35,27,482.3806,,0,0
36,27,482.24,,0,0
38,27,481.9432,,0,0
39,27,481.7933,,0,0
40,27,481.6427,,0,0
41,27,481.4861,,0,0
42,27,481.3266,,0,0
43,27,481.1636,,0,0
44,27,480.9996,,0,0
45,27,480.8317,,0,0
46,27,480.6594,,0,0
47,27,480.4849,,0,0
48,27,480.3044,,0,0
49,27,480.1165,,0,0
50,27,479.9205,,0,0
51,27,479.7211,,0,0
52,27,479.5184,,0,0
53,27,479.3108,,0,0
54,27,479.1025,,0,0
55,27,478.9106,,0,0
56,27,478.7086,,0,0
57,27,478.5056,,0,0
58,27,478.3116,,0,0
59,27,478.1122,,0,0
60,27,477.9075,,0,0
61,27,477.6892,,0,0
62,27,477.455,,0,0
63,27,477.2149,,0,0
64,27,476.9656,,0,0
65,27,476.7033,,0,0
66,27,476.4378,,0,0
67,27,476.1855,,0,0
68,27,475.94,,0,0
69,27,475.707,,0,0
71,27,475.2722,,0,0
72,27,475.1181,,0,0
73,27,474.9883,,0,0
74,27,474.8729,,0,0
75,27,474.7706,,0,0
76,27,474.6728,,0,0
77,27,474.5764,,0,0
78,27,474.4826,,0,0
79,27,474.3975,,0,0
80,27,474.3104,,0,0
81,27,474.2227,,0,0
82,27,474.1337,,0,0
83,27,474.0412,,0,0
84,27,473.9423,,0,0
85,27,473.8375,,0,0
86,27,473.7275,,0,0
87,27,473.6104,,0,0
88,27,473.4864,,0,0
89,27,473.3529,,0,0
90,27,473.2091,,0,0
91,27,473.0569,,0,0
92,27,472.8951,,0,0
93,27,472.7237,,0,0
94,27,472.5487,,0,0
95,27,472.3642,,0,0
96,27,472.1679,,0,0
97,27,471.9596,,0,0
98,27,471.736,,0,0
99,27,471.4936,,0,0
100,27,471.2439,,0,0
101,27,470.9824,,0,0
102,27,470.7036,,0,0
103,27,470.4062,,0,0
104,27,470.0913,,0,0
105,27,469.7562,,0,0
106,27,469.4025,,0,0
107,27,469.0313,,0,0
108,27,468.643,,0,0
0,26,483.4696,,0,0
1,26,483.434,,0,0
2,26,483.3907,,0,0
3,26,483.3794,,0,0
4,26,483.4002,,0,0
5,26,483.4669,,0,0
6,26,483.5256,,0,0
7,26,483.5683,,0,0
8,26,483.6027,,0,0
9,26,483.6239,,0,0
10,26,483.6331,,0,0
11,26,483.632,,0,0
12,26,483.62,,0,0
13,26,483.5989,,0,0
14,26,483.5674,,0,0
15,26,483.5263,,0,0
16,26,483.4758,,0,0
17,26,483.4102,,0,0
18,26,483.3667,,0,0
19,26,483.3415,,0,0
20,26,483.3284,,0,0
21,26,483.3273,,0,0
22,26,483.3145,,0,0
23,26,483.2908,,0,0
24,26,483.2554,,0,0
25,26,483.2093,,0,0
26,26,483.1534,,0,0
27,26,483.0887,,0,0
28,26,483.0156,,0,0
29,26,482.9353,,0,0
30,26,482.8454,,0,0
31,26,482.748,,0,0
32,26,482.6423,,0,0
33,26,482.5318,,0,0
34,26,482.4142,,0,0
35,26,482.2911,,0,0
36,26,482.1531,,0,0
37,26,482.0107,,0,0
38,26,481.8573,,0,0
39,26,481.7048,,0,0
40,26,481.5537,,0,0
41,26,481.3978,,0,0
42,26,481.2379,,0,0
43,26,481.0755,,0,0
44,26,480.9127,,0,0
45,26,480.7448,,0,0
46,26,480.572,,0,0
47,26,480.3963,,0,0
48,26,480.2139,,0,0
49,26,480.024,,0,0
50,26,479.8282,,0,0
51,26,479.6292,,0,0
52,26,479.4233,,0,0
53,26,479.2135,,0,0
54,26,479.005,,0,0
56,26,478.6016,,0,0
57,26,478.3886,,0,0
58,26,478.1825,,0,0
59,26,477.9703,,0,0
60,26,477.7554,,0,0
61,26,477.5293,,0,0
62,26,477.2921,,0,0
64,26,476.7967,,0,0
65,26,476.5324,,0,0
66,26,476.2691,,0,0
67,26,476.0035,,0,0
69,26,475.5082,,0,0
70,26,475.2597,,0,0
71,26,475.0613,,0,0
72,26,474.9079,,0,0
73,26,474.7718,,0,0
74,26,474.6584,,0,0
75,26,474.5649,,0,0
76,26,474.4742,,0,0
77,26,474.3826,,0,0
78,26,474.2954,,0,0
79,26,474.2157,,0,0
80,26,474.1346,,0,0
81,26,474.0529,,0,0
82,26,473.9675,,0,0
83,26,473.8757,,0,0
84,26,473.7774,,0,0
85,26,473.6731,,0,0
86,26,473.5625,,0,0
87,26,473.4444,,0,0
88,26,473.3176,,0,0
89,26,473.1821,,0,0
90,26,473.0368,,0,0
91,26,472.8821,,0,0
92,26,472.7184,,0,0
93,26,472.5488,,0,0
94,26,472.3755,,0,0
95,26,472.1859,,0,0
96,26,471.9829,,0,0
97,26,471.7676,,0,0
98,26,471.5412,,0,0
99,26,471.2996,,0,0
100,26,471.0449,,0,0
101,26,470.7769,,0,0
102,26,470.4908,,0,0
103,26,470.1853,,0,0
104,26,469.8594,,0,0
105,26,469.5141,,0,0
106,26,469.1505,,0,0
107,26,468.7658,,0,0
108,26,468.3614,,0,0
109,26,467.9397,,0,0
0,25,483.2622,,0,0
1,25,483.2224,,0,0
2,25,483.1666,,0,0
3,25,483.1571,,0,0
4,25,483.1805,,0,0
5,25,483.2775,,0,0
6,25,483.3588,,0,0
7,25,483.4123,,0,0
8,25,483.4555,,0,0
9,25,483.4865,,0,0
10,25,483.5035,,0,0
11,25,483.5096,,0,0
12,25,483.505,,0,0
13,25,483.4906,,0,0
14,25,483.4664,,0,0
15,25,483.4351,,0,0
16,25,483.3971,,0,0
17,25,483.3469,,0,0
18,25,483.3029,,0,0
19,25,483.2742,,0,0
20,25,483.2498,,0,0
21,25,483.236,,0,0
22,25,483.2301,,0,0
23,25,483.2097,,0,0
24,25,483.176,,0,0
25,25,483.1303,,0,0
26,25,483.0739,,0,0
